Date;Close;CloseDolar
2008-04-23;27.28;16.45
2008-04-24;27.24;16.31
2008-04-25;27.41;16.44
2008-04-28;27.5;16.29
2008-04-29;27.52;16.13
2008-04-30;27.39;16.47
2008-05-02;27.66;16.76
2008-05-05;27.74;16.74
2008-05-06;28.06;16.91
2008-05-07;28.17;16.67
2008-05-08;28.21;16.66
2008-05-09;28.26;16.76
2008-05-12;28.37;17.04
2008-05-13;28.36;17.12
2008-05-14;28.12;16.9
2008-05-15;27.89;16.85
2008-05-16;27.84;16.96
2008-05-19;27.69;16.79
2008-05-20;27.31;16.55
2008-05-21;27.11;16.35
2008-05-23;27.04;16.28
2008-05-26;26.63;16.05
2008-05-27;26.41;15.8
2008-05-28;26.27;15.87
2008-05-29;25.76;15.73
2008-05-30;25.78;15.83
2008-06-02;25.62;15.7
2008-06-03;25.62;15.73
2008-06-04;25.58;15.7
2008-06-05;25.52;15.69
2008-06-06;25.18;15.41
2008-06-09;25.11;15.44
2008-06-10;24.96;15.16
2008-06-11;25.15;15.32
2008-06-12;25.54;15.62
2008-06-13;25.85;15.8
2008-06-16;26.31;16.19
2008-06-17;27.02;16.8
2008-06-18;27.43;17.07
2008-06-19;28.18;17.57
2008-06-20;28.46;17.72
2008-06-23;28.62;17.74
2008-06-24;28.7;17.92
2008-06-25;28.79;18.1
2008-06-26;28.85;18
2008-06-27;29.01;18.17
2008-06-30;29;18.16
2008-07-01;29.07;18.11
2008-07-02;29.17;18.2
2008-07-03;29.19;18.12
2008-07-04;29.17;18.14
2008-07-07;29.03;18.13
2008-07-08;29.03;17.99
2008-07-10;28.68;17.82
2008-07-11;28.67;17.91
2008-07-14;28.32;17.77
2008-07-15;28.2;17.76
2008-07-16;28.2;17.66
2008-07-17;28.04;17.54
2008-07-18;27.77;17.48
2008-07-21;27.6;17.48
2008-07-22;27.18;17.2
2008-07-23;26.89;16.98
2008-07-24;26.78;16.96
2008-07-25;26.32;16.73
2008-07-28;26.02;16.52
2008-07-29;25.93;16.53
2008-07-30;25.75;16.48
2008-07-31;25.67;16.43
2008-08-01;25.53;16.34
2008-08-04;25.48;16.3
2008-08-05;25.34;16.09
2008-08-06;25.16;15.95
2008-08-07;25;15.71
2008-08-08;24.76;15.4
2008-08-11;24.7;15.28
2008-08-12;24.53;15.1
2008-08-13;24.44;15.13
2008-08-14;24.26;14.91
2008-08-15;24.05;14.68
2008-08-18;24.06;14.68
2008-08-19;23.96;14.73
2008-08-20;24.15;14.92
2008-08-21;24.18;15.02
2008-08-22;24.2;14.87
2008-08-25;24.21;14.82
2008-08-26;24.29;14.89
2008-08-27;24.51;15.11
2008-08-28;24.52;15.02
2008-08-29;24.53;15.02
2008-09-01;24.58;14.92
2008-09-02;24.41;14.68
2008-09-03;24.32;14.49
2008-09-04;24.31;14.14
2008-09-05;24.29;14.15
2008-09-08;24.3;14
2008-09-09;24.16;13.64
2008-09-10;24.1;13.5
2008-09-11;24.12;13.29
2008-09-12;23.79;13.36
2008-09-15;23.96;13.21
2008-09-16;23.87;13.11
2008-09-17;23.56;12.61
2008-09-18;23.4;12.13
2008-09-19;23.47;12.82
2008-09-22;23.31;13
2008-09-23;23.37;12.77
2008-09-24;23.27;12.58
2008-09-25;23.17;12.72
2008-09-26;23.24;12.54
2008-09-29;23.17;11.78
2008-09-30;22.99;12.08
2008-10-01;23.01;12
2008-10-02;22.95;11.36
2008-10-03;22.93;11.22
2008-10-06;22.86;10.39
2008-10-07;22.81;9.87
2008-10-08;22.7;9.96
2008-10-09;22.6;10.33
2008-10-10;22.5;9.72
2008-10-13;22.29;10.42
2008-10-14;22.35;10.63
2008-10-15;22.42;10.35
2008-10-16;22.41;10.35
2008-10-17;22.47;10.62
2008-10-20;22.39;10.58
2008-10-21;22.35;10
2008-10-22;22.21;9.33
2008-10-23;22.11;9.57
2008-10-24;22.1;9.5
2008-10-27;21.98;9.79
2008-10-28;21.73;9.94
2008-10-29;21.54;10.06
2008-10-30;21.37;10.16
2008-10-31;21.36;9.91
2008-11-03;21.07;9.71
2008-11-04;21.01;9.95
2008-11-05;20.92;9.88
2008-11-06;20.84;9.47
2008-11-07;20.8;9.63
2008-11-10;20.7;9.44
2008-11-11;20.57;9.26
2008-11-12;20.59;8.98
2008-11-13;20.48;8.6
2008-11-14;20.4;8.99
2008-11-17;20.34;8.93
2008-11-18;20.29;8.73
2008-11-19;20.3;8.51
2008-11-20;20.33;8.47
2008-11-21;20.39;8.27
2008-11-24;20.34;8.74
2008-11-25;20.2;8.69
2008-11-26;20.14;8.88
2008-11-27;20.19;8.85
2008-11-28;20.22;8.74
2008-12-01;20.26;8.74
2008-12-02;20.33;8.5
2008-12-03;20.37;8.24
2008-12-04;20.4;8.06
2008-12-05;20.41;8.21
2008-12-08;20.46;8.18
2008-12-09;20.58;8.33
2008-12-10;20.63;8.49
2008-12-11;20.6;8.79
2008-12-12;20.76;8.78
2008-12-15;20.79;8.74
2008-12-16;20.76;8.76
2008-12-17;20.81;8.86
2008-12-18;20.93;8.87
2008-12-19;21.05;8.9
2008-12-22;21.08;8.82
2008-12-23;21.08;8.83
2008-12-26;21.08;8.89
2008-12-29;21.31;8.82
2008-12-30;21.29;9.12
2009-01-02;21.29;9.12
2009-01-05;21.49;9.53
2009-01-06;22.83;10.47
2009-01-07;23.58;10.47
2009-01-08;24.11;10.49
2009-01-09;24.26;10.68
2009-01-12;24.29;10.59
2009-01-13;24.32;10.45
2009-01-14;24.24;10.34
2009-01-15;23.92;10.04
2009-01-16;23.89;10.23
2009-01-19;24.02;10.3
2009-01-20;23.91;10.08
2009-01-21;23.82;10.13
2009-01-22;24;10.3
2009-01-23;24.16;10.32
2009-01-26;24.02;10.4
2009-01-27;23.97;10.29
2009-01-28;23.71;10.42
2009-01-29;23.73;10.34
2009-01-30;23.46;10.13
2009-02-02;23.38;10.05
2009-02-03;23.39;10.08
2009-02-04;23.42;10.14
2009-02-05;23.07;10.08
2009-02-06;22.94;10.2
2009-02-09;22.83;10.21
2009-02-10;22.58;9.88
2009-02-11;22.38;9.77
2009-02-12;22.23;9.71
2009-02-13;22.2;9.81
2009-02-16;22.12;9.7
2009-02-17;21.96;9.44
2009-02-18;21.51;9.16
2009-02-19;21.56;9.17
2009-02-20;21.34;8.93
2009-02-25;21.19;8.92
2009-02-26;21.32;9.1
2009-02-27;21.23;8.95
2009-03-02;20.92;8.56
2009-03-03;20.88;8.66
2009-03-04;20.73;8.74
2009-03-05;20.62;8.66
2009-03-06;20.6;8.68
2009-03-09;20.55;8.65
2009-03-10;20.59;8.77
2009-03-11;20.43;8.69
2009-03-12;20.35;8.84
2009-03-13;20.38;8.87
2009-03-16;20.58;9.04
2009-03-17;20.49;8.97
2009-03-18;20.62;9.17
2009-03-19;20.44;9.09
2009-03-20;20.4;9.01
2009-03-23;20.42;9.1
2009-03-24;20.5;9.14
2009-03-25;20.67;9.2
2009-03-26;20.77;9.27
2009-03-27;20.79;9.07
2009-03-30;20.82;8.93
2009-03-31;20.99;9.05
2009-04-01;21.01;9.21
2009-04-02;21.03;9.41
2009-04-03;21.01;9.52
2009-04-06;21.01;9.47
2009-04-07;21.04;9.49
2009-04-08;21.09;9.57
2009-04-09;21.12;9.72
2009-04-13;20.96;9.66
2009-04-14;20.97;9.55
2009-04-15;21.03;9.57
2009-04-16;21.1;9.7
2009-04-17;21.18;9.67
2009-04-20;21.24;9.47
2009-04-22;21.27;9.66
2009-04-23;21.52;9.7
2009-04-24;21.68;9.89
2009-04-27;21.71;9.78
2009-04-28;21.85;9.94
2009-04-29;21.96;10.1
2009-04-30;22.04;10.07
2009-05-04;22.14;10.41
2009-05-05;22.24;10.35
2009-05-06;22.3;10.56
2009-05-07;22.42;10.63
2009-05-08;22.44;10.85
2009-05-11;22.37;10.87
2009-05-12;22.27;10.76
2009-05-13;22.24;10.56
2009-05-14;22.17;10.65
2009-05-15;22.1;10.47
2009-05-18;22.09;10.64
2009-05-19;22.14;10.88
2009-05-20;22.23;10.96
2009-05-21;22.28;10.95
2009-05-22;22.22;10.96
2009-05-25;22.26;10.99
2009-05-26;22.29;11.05
2009-05-27;22.3;11.07
2009-05-28;22.31;11.11
2009-05-29;22.26;11.3
2009-06-01;22.25;11.39
2009-06-02;22.23;11.56
2009-06-03;22.27;11.35
2009-06-04;22.33;11.5
2009-06-05;22.44;11.47
2009-06-08;22.49;11.44
2009-06-09;22.53;11.64
2009-06-10;22.57;11.57
2009-06-12;22.59;11.74
2009-06-15;22.45;11.5
2009-06-16;22.44;11.41
2009-06-17;22.43;11.43
2009-06-18;22.39;11.33
2009-06-19;22.36;11.33
2009-06-22;22.15;10.94
2009-06-23;22.07;11.14
2009-06-24;21.94;11.05
2009-06-25;21.92;11.26
2009-06-26;21.88;11.29
2009-06-29;21.73;11.06
2009-06-30;21.66;11.03
2009-07-01;21.56;11.18
2009-07-02;21.46;11
2009-07-03;21.46;10.99
2009-07-06;21.37;10.9
2009-07-07;21.26;10.67
2009-07-08;21.04;10.47
2009-07-10;20.74;10.37
2009-07-13;20.64;10.42
2009-07-14;20.46;10.39
2009-07-15;20.42;10.55
2009-07-16;20.39;10.57
2009-07-17;20.32;10.54
2009-07-20;20.32;10.68
2009-07-21;20.27;10.63
2009-07-22;20.2;10.61
2009-07-23;20.19;10.69
2009-07-24;20.12;10.61
2009-07-27;20.08;10.71
2009-07-28;20.03;10.64
2009-07-29;20.02;10.51
2009-07-30;19.91;10.63
2009-07-31;19.82;10.63
2009-08-03;19.67;10.72
2009-08-04;19.67;10.79
2009-08-05;19.5;10.77
2009-08-06;19.51;10.62
2009-08-07;19.57;10.73
2009-08-10;19.57;10.58
2009-08-11;19.4;10.53
2009-08-12;19.51;10.64
2009-08-13;19.43;10.61
2009-08-14;19.34;10.44
2009-08-17;19.38;10.38
2009-08-18;19.27;10.45
2009-08-19;19.29;10.45
2009-08-20;19.4;10.52
2009-08-21;19.37;10.58
2009-08-24;19.32;10.47
2009-08-25;19.32;10.41
2009-08-26;19.29;10.36
2009-08-27;19.3;10.35
2009-08-28;19.32;10.26
2009-08-31;19.29;10.21
2009-09-01;19.27;10.11
2009-09-02;19.19;10.18
2009-09-03;19.17;10.27
2009-09-04;19.13;10.4
2009-09-08;19.1;10.45
2009-09-09;19.08;10.39
2009-09-10;19.11;10.49
2009-09-11;18.95;10.37
2009-09-14;19;10.48
2009-09-15;18.92;10.48
2009-09-16;18.97;10.54
2009-09-17;18.79;10.4
2009-09-18;18.9;10.45
2009-09-21;19;10.46
2009-09-22;19.05;10.6
2009-09-23;19.23;10.76
2009-09-24;19.19;10.64
2009-09-25;19.27;10.72
2009-09-28;19.39;10.82
2009-09-29;19.43;10.84
2009-09-30;19.48;10.99
2009-10-01;19.64;10.98
2009-10-02;19.69;11.08
2009-10-05;19.95;11.33
2009-10-06;20.15;11.5
2009-10-07;20.2;11.5
2009-10-08;20.69;11.9
2009-10-09;20.73;11.94
2009-10-13;20.76;12.02
2009-10-14;20.78;12.2
2009-10-15;20.7;12.19
2009-10-16;20.78;12.15
2009-10-19;20.73;12.12
2009-10-20;20.79;11.92
2009-10-21;20.73;12.02
2009-10-22;20.75;12.03
2009-10-23;20.81;12.15
2009-10-26;20.88;12
2009-10-27;20.91;12.02
2009-10-28;20.97;11.95
2009-10-29;21.02;12.14
2009-10-30;21.02;11.97
2009-11-03;20.95;12.01
2009-11-04;20.85;12.06
2009-11-05;20.66;12
2009-11-06;20.7;12.04
2009-11-09;20.82;12.24
2009-11-10;20.67;12.04
2009-11-11;20.71;12.03
2009-11-12;20.56;11.83
2009-11-13;20.6;11.96
2009-11-16;20.61;12.05
2009-11-17;20.55;11.97
2009-11-18;20.41;11.89
2009-11-19;20.25;11.68
2009-11-20;20.19;11.64
2009-11-23;20.21;11.69
2009-11-24;20;11.53
2009-11-25;19.93;11.55
2009-11-26;19.86;11.35
2009-11-27;19.91;11.42
2009-11-30;19.8;11.29
2009-12-01;19.74;11.46
2009-12-02;19.8;11.5
2009-12-03;19.54;11.43
2009-12-04;19.7;11.42
2009-12-07;19.69;11.43
2009-12-08;19.66;11.18
2009-12-09;19.66;11.1
2009-12-10;19.99;11.32
2009-12-11;20.02;11.41
2009-12-14;19.94;11.45
2009-12-15;19.91;11.36
2009-12-16;20.24;11.57
2009-12-17;20.34;11.36
2009-12-18;20.42;11.45
2009-12-21;20.39;11.43
2009-12-22;20.25;11.36
2009-12-23;20.4;11.61
2009-12-28;20.29;11.66
2009-12-29;20.26;11.62
2009-12-30;20.14;11.55
2010-01-04;20.39;11.86
2010-01-05;20.4;11.79
2010-01-06;20.25;11.64
2010-01-07;20.28;11.62
2010-01-08;20.18;11.66
2010-01-11;20.19;11.63
2010-01-12;19.89;11.38
2010-01-13;19.54;11.1
2010-01-14;19.69;11.15
2010-01-15;19.67;11.1
2010-01-18;19.62;11.1
2010-01-19;19.5;11
2010-01-20;19.4;10.83
2010-01-21;19.27;10.71
2010-01-22;19.29;10.63
2010-01-25;19.06;10.47
2010-01-26;19.15;10.43
2010-01-27;19.2;10.33
2010-01-28;19.18;10.27
2010-01-29;19.1;10.13
2010-02-01;19.08;10.26
2010-02-02;18.97;10.36
2010-02-03;18.95;10.28
2010-02-04;18.77;9.97
2010-02-05;18.63;9.86
2010-02-08;18.62;9.93
2010-02-09;18.41;9.97
2010-02-10;18.05;9.76
2010-02-11;18.12;9.8
2010-02-12;18.03;9.68
2010-02-17;18.07;9.89
2010-02-18;18.02;9.89
2010-02-19;18.1;10.03
2010-02-22;18;9.95
2010-02-23;18.09;9.91
2010-02-24;18.05;9.89
2010-02-25;18.1;9.88
2010-02-26;18.18;10.07
2010-03-01;18.14;10.09
2010-03-02;18.11;10.16
2010-03-03;18.38;10.27
2010-03-04;18.44;10.29
2010-03-05;18.47;10.34
2010-03-08;18.45;10.32
2010-03-09;18.54;10.42
2010-03-10;18.58;10.49
2010-03-11;18.68;10.55
2010-03-12;18.66;10.59
2010-03-15;18.69;10.6
2010-03-16;18.65;10.57
2010-03-17;18.64;10.56
2010-03-18;18.59;10.41
2010-03-19;18.5;10.27
2010-03-22;18.63;10.35
2010-03-23;18.56;10.45
2010-03-24;18.58;10.32
2010-03-25;18.26;10.1
2010-03-26;18.52;10.14
2010-03-29;18.2;10.12
2010-03-30;18.26;10.17
2010-03-31;18.23;10.24
2010-04-01;18.31;10.35
2010-04-05;18.23;10.35
2010-04-06;18.28;10.42
2010-04-07;18.18;10.23
2010-04-08;18.27;10.27
2010-04-09;18.25;10.28
2010-04-12;18.32;10.43
2010-04-13;18.27;10.4
2010-04-14;18.2;10.42
2010-04-15;18.18;10.37
2010-04-16;18.14;10.31
2010-04-19;18.05;10.29
2010-04-20;18.08;10.31
2010-04-22;18.16;10.3
2010-04-23;18.05;10.25
2010-04-26;18.06;10.35
2010-04-27;18.04;10.22
2010-04-28;18.01;10.29
2010-04-29;18.01;10.4
2010-04-30;18.04;10.38
2010-05-03;17.97;10.39
2010-05-04;18.12;10.29
2010-05-05;18.11;10.08
2010-05-06;18.19;9.81
2010-05-07;18.22;9.85
2010-05-10;18.49;10.43
2010-05-11;18.61;10.42
2010-05-12;18.4;10.36
2010-05-13;18.5;10.41
2010-05-14;18.63;10.32
2010-05-17;18.75;10.36
2010-05-18;18.66;10.24
2010-05-19;18.75;10.21
2010-05-20;18.81;10.1
2010-05-21;18.92;10.17
2010-05-24;19.02;10.2
2010-05-25;18.92;10.13
2010-05-26;19.18;10.33
2010-05-27;19.25;10.54
2010-05-28;19.22;10.62
2010-05-31;19.38;10.65
2010-06-01;19.45;10.57
2010-06-02;19.7;10.79
2010-06-04;19.76;10.63
2010-06-07;19.96;10.62
2010-06-08;19.98;10.75
2010-06-09;19.94;10.79
2010-06-10;19.82;10.96
2010-06-11;19.79;10.9
2010-06-14;19.89;11
2010-06-15;19.73;11
2010-06-16;19.55;10.92
2010-06-17;19.41;10.85
2010-06-18;19.45;10.97
2010-06-21;19.36;10.91
2010-06-22;19.21;10.78
2010-06-23;18.94;10.57
2010-06-24;18.79;10.5
2010-06-25;18.8;10.57
2010-06-28;18.9;10.6
2010-06-29;18.77;10.37
2010-06-30;18.74;10.39
2010-07-01;18.61;10.37
2010-07-02;18.57;10.46
2010-07-05;18.55;10.44
2010-07-06;18.6;10.44
2010-07-07;18.45;10.45
2010-07-08;18.23;10.34
2010-07-12;18.19;10.31
2010-07-13;18.18;10.37
2010-07-14;18.41;10.43
2010-07-15;18.34;10.35
2010-07-16;18.77;10.54
2010-07-19;18.98;10.62
2010-07-20;19.11;10.77
2010-07-21;19.11;10.71
2010-07-22;19.14;10.88
2010-07-23;19.27;10.95
2010-07-26;19.36;10.97
2010-07-27;19.43;10.98
2010-07-28;19.34;10.93
2010-07-29;19.37;11
2010-07-30;19.57;11.15
2010-08-02;19.43;11.1
2010-08-03;19.6;11.14
2010-08-04;19.71;11.2
2010-08-05;19.73;11.25
2010-08-06;19.86;11.28
2010-08-09;20.13;11.49
2010-08-10;20.04;11.39
2010-08-11;20.24;11.43
2010-08-12;20.16;11.39
2010-08-13;20.13;11.36
2010-08-16;20.27;11.54
2010-08-17;20.52;11.7
2010-08-18;20.52;11.7
2010-08-19;20.84;11.87
2010-08-20;20.6;11.71
2010-08-23;20.85;11.79
2010-08-24;20.9;11.84
2010-08-25;21.41;12.12
2010-08-26;21.61;12.27
2010-08-27;21.8;12.43
2010-08-30;21.82;12.39
2010-08-31;22.13;12.6
2010-09-01;22.33;12.78
2010-09-02;22.41;12.94
2010-09-03;22.79;13.15
2010-09-06;23.02;13.33
2010-09-08;23.02;13.35
2010-09-09;23.59;13.69
2010-09-10;23.72;13.79
2010-09-13;23.8;13.88
2010-09-14;24.01;14.07
2010-09-15;24.25;14.05
2010-09-16;24.25;14.15
2010-09-17;25.12;14.62
2010-09-20;25.13;14.53
2010-09-21;26.11;15.22
2010-09-22;25.89;15.03
2010-09-23;25.25;14.7
2010-09-24;26.04;15.22
2010-09-27;25.82;15.11
2010-09-28;25.66;15.01
2010-09-29;24.86;14.58
2010-09-30;24.48;14.47
2010-10-01;24.29;14.47
2010-10-04;23.96;14.17
2010-10-05;23.99;14.36
2010-10-06;23.96;14.26
2010-10-07;23.9;14.18
2010-10-08;24.16;14.48
2010-10-11;24.15;14.49
2010-10-13;25.14;15.22
2010-10-14;25.44;15.31
2010-10-15;25.33;15.21
2010-10-18;25.3;15.21
2010-10-19;25.53;15.14
2010-10-20;25.4;15.16
2010-10-21;25.63;15.12
2010-10-22;25.73;15.08
2010-10-25;25.75;15.15
2010-10-26;26.02;15.26
2010-10-27;26.09;15.17
2010-10-28;26.52;15.48
2010-10-29;26.76;15.72
2010-11-01;26.64;15.6
2010-11-03;26.89;15.82
2010-11-04;27.13;16.19
2010-11-05;26.97;16.06
2010-11-08;27.3;16.1
2010-11-09;27.66;16.28
2010-11-10;28.26;16.53
2010-11-11;28.67;16.7
2010-11-12;28.86;16.75
2010-11-16;28.72;16.51
2010-11-17;28.81;16.69
2010-11-18;28.91;16.88
2010-11-19;28.85;16.79
2010-11-22;28.59;16.55
2010-11-23;29.09;16.78
2010-11-24;29.06;16.86
2010-11-25;28.94;16.82
2010-11-26;28.88;16.71
2010-11-29;28.86;16.75
2010-11-30;28.62;16.69
2010-12-01;28.78;16.85
2010-12-02;28.72;16.88
2010-12-03;28.56;16.95
2010-12-06;28.49;16.97
2010-12-07;28.34;16.86
2010-12-08;28.34;16.74
2010-12-09;28.33;16.58
2010-12-10;28.36;16.55
2010-12-13;28.35;16.7
2010-12-14;28.2;16.66
2010-12-15;28.3;16.66
2010-12-16;28.17;16.55
2010-12-17;28.39;16.55
2010-12-20;28.51;16.7
2010-12-21;28.18;16.61
2010-12-22;28.12;16.58
2010-12-23;28.18;16.64
2010-12-27;28.33;16.77
2010-12-28;28.31;16.74
2010-12-29;28.39;16.91
2010-12-30;28.28;16.99
2011-01-03;28.23;17.11
2011-01-04;28.33;17.02
2011-01-05;28.51;17.03
2011-01-06;28.71;17.02
2011-01-07;28.97;17.2
2011-01-10;29.26;17.33
2011-01-11;29.39;17.42
2011-01-12;29.39;17.53
2011-01-13;29.91;17.92
2011-01-14;30.12;17.87
2011-01-17;30.25;17.97
2011-01-18;30.68;18.3
2011-01-19;31.23;18.68
2011-01-20;31.36;18.74
2011-01-21;31.54;18.87
2011-01-24;31.38;18.77
2011-01-25;31.67;18.95
2011-01-26;32.05;19.18
2011-01-27;32.15;19.15
2011-01-28;32.1;19.05
2011-01-31;32.11;19.18
2011-02-01;32.24;19.37
2011-02-02;32.25;19.33
2011-02-03;32.16;19.26
2011-02-04;32.12;19.17
2011-02-07;31.93;19.01
2011-02-08;31.89;19.13
2011-02-09;31.96;19.24
2011-02-10;31.9;19.09
2011-02-11;31.91;19.14
2011-02-14;32.01;19.18
2011-02-15;31.73;19
2011-02-16;31.75;18.99
2011-02-17;31.45;18.91
2011-02-18;31.14;18.71
2011-02-21;31.31;18.77
2011-02-22;31.27;18.69
2011-02-23;31.32;18.7
2011-02-24;31.19;18.74
2011-02-25;31.03;18.65
2011-02-28;31.02;18.65
2011-03-01;31.22;18.76
2011-03-02;30.96;18.65
2011-03-03;31.27;18.93
2011-03-04;31.3;19.03
2011-03-09;31.39;18.94
2011-03-10;31.22;18.79
2011-03-11;31.37;18.83
2011-03-14;31.39;18.89
2011-03-15;31.75;19.04
2011-03-16;31.88;19.04
2011-03-17;31.72;18.82
2011-03-18;31.85;19.07
2011-03-21;31.86;19.11
2011-03-22;31.76;19.1
2011-03-23;31.75;19.11
2011-03-24;31.66;19.1
2011-03-25;31.51;18.98
2011-03-28;31.52;18.96
2011-03-29;30.98;18.73
2011-03-30;30.91;18.98
2011-03-31;30.88;18.93
2011-04-01;30.78;19.1
2011-04-04;30.8;19.14
2011-04-05;30.53;18.97
2011-04-06;30.15;18.68
2011-04-07;30.24;19.09
2011-04-08;30.38;19.3
2011-04-11;30.44;19.26
2011-04-12;30.36;19.06
2011-04-13;30.15;18.95
2011-04-14;30.15;19.09
2011-04-15;30.1;19.07
2011-04-18;29.95;18.84
2011-04-19;29.49;18.71
2011-04-20;29.25;18.62
2011-04-25;29.51;18.76
2011-04-26;29.44;18.82
2011-04-27;28.84;18.36
2011-04-28;29;18.32
2011-04-29;29.27;18.61
2011-05-02;28.61;18.15
2011-05-03;28.62;18.01
2011-05-04;28.38;17.68
2011-05-05;28.44;17.5
2011-05-06;28.2;17.44
2011-05-09;28.19;17.4
2011-05-10;28.28;17.62
2011-05-11;28.16;17.38
2011-05-12;28.06;17.29
2011-05-13;28.14;17.23
2011-05-16;28.42;17.41
2011-05-17;28.66;17.67
2011-05-18;28.45;17.65
2011-05-19;28.61;17.69
2011-05-20;28.51;17.65
2011-05-23;28.88;17.69
2011-05-24;29.19;17.98
2011-05-25;29.27;17.97
2011-05-26;29.22;18.07
2011-05-27;29.57;18.47
2011-05-30;29.51;18.53
2011-05-31;29.8;18.86
2011-06-01;29.89;18.73
2011-06-02;30.25;19.17
2011-06-03;30.3;19.23
2011-06-06;30.65;19.36
2011-06-07;30.87;19.56
2011-06-08;31.02;19.59
2011-06-09;31.24;19.66
2011-06-10;31.33;19.62
2011-06-13;31.19;19.64
2011-06-14;31.22;19.73
2011-06-15;31.37;19.6
2011-06-16;31.2;19.38
2011-06-17;31.21;19.55
2011-06-20;31.01;19.44
2011-06-21;30.72;19.34
2011-06-22;30.43;19.15
2011-06-24;30.55;19.04
2011-06-27;30.23;18.94
2011-06-28;30.02;19.02
2011-06-29;30.33;19.29
2011-06-30;30.64;19.62
2011-07-01;31.08;19.96
2011-07-04;30.73;19.79
2011-07-05;30.92;19.76
2011-07-06;30.98;19.75
2011-07-07;30.86;19.84
2011-07-08;30.67;19.61
2011-07-11;30.3;19.16
2011-07-12;30.31;19.17
2011-07-13;30.23;19.19
2011-07-14;29.85;18.92
2011-07-15;29.97;19.03
2011-07-18;29.86;18.91
2011-07-19;29.71;18.96
2011-07-20;30.08;19.28
2011-07-21;30.13;19.38
2011-07-22;30.3;19.49
2011-07-25;30.14;19.53
2011-07-26;30.06;19.57
2011-07-27;30.13;19.33
2011-07-28;30;19.12
2011-07-29;30.17;19.42
2011-08-01;29.92;19.16
2011-08-02;30;19.14
2011-08-03;30.23;19.35
2011-08-04;30.14;19.05
2011-08-05;30.11;18.99
2011-08-08;30.18;18.72
2011-08-09;30.2;18.77
2011-08-10;30.13;18.63
2011-08-11;30;18.56
2011-08-12;29.88;18.53
2011-08-15;30.05;18.9
2011-08-16;30.11;18.94
2011-08-17;30.3;19.14
2011-08-18;30.06;18.76
2011-08-19;30.01;18.77
2011-08-22;30.02;18.73
2011-08-23;30.04;18.77
2011-08-24;30.1;18.7
2011-08-25;30.34;18.84
2011-08-26;30.55;19.04
2011-08-29;30.48;19.15
2011-08-30;30.75;19.36
2011-08-31;31.01;19.46
2011-09-01;31.17;19.36
2011-09-02;31.25;19.1
2011-09-05;31.33;18.98
2011-09-06;31.54;18.96
2011-09-08;31.61;19.07
2011-09-09;31.67;18.84
2011-09-12;31.72;18.49
2011-09-13;31.54;18.41
2011-09-14;31.83;18.51
2011-09-15;31.95;18.7
2011-09-16;32.35;18.7
2011-09-19;32.13;18.11
2011-09-20;32.4;18.06
2011-09-21;32.24;17.48
2011-09-22;32.47;17.03
2011-09-23;32.27;17.52
2011-09-26;32.36;17.65
2011-09-27;32.4;17.91
2011-09-28;32.33;17.69
2011-09-29;31.99;17.27
2011-09-30;31.75;16.89
2011-10-03;31.74;16.79
2011-10-04;31.62;16.74
2011-10-05;31.51;17.16
2011-10-06;31.04;17.37
2011-10-07;31.37;17.76
2011-10-10;31.41;17.75
2011-10-11;31.25;17.78
2011-10-13;30.97;17.69
2011-10-14;30.78;17.77
2011-10-17;29.97;16.99
2011-10-18;29.92;16.99
2011-10-19;29.89;16.85
2011-10-20;29.64;16.53
2011-10-21;29.89;16.79
2011-10-24;30.12;17.18
2011-10-25;30.52;17.3
2011-10-26;30.76;17.46
2011-10-27;30.76;18.05
2011-10-28;30.74;18.3
2011-10-31;31.08;18.34
2011-11-01;30.79;17.8
2011-11-03;30.75;17.66
2011-11-04;31.06;17.86
2011-11-07;31.09;17.76
2011-11-08;31.27;17.95
2011-11-09;31.18;17.67
2011-11-10;31.12;17.67
2011-11-11;30.85;17.69
2011-11-14;30.87;17.49
2011-11-16;30.68;17.31
2011-11-17;30.17;16.95
2011-11-18;29.99;16.82
2011-11-21;29.78;16.49
2011-11-22;29;16.06
2011-11-23;28.77;15.44
2011-11-24;28.04;14.85
2011-11-25;27.4;14.54
2011-11-28;27.27;14.69
2011-11-29;28.23;15.29
2011-11-30;27.91;15.43
2011-12-01;27.83;15.44
2011-12-02;27.45;15.32
2011-12-05;27.27;15.25
2011-12-06;27.61;15.38
2011-12-07;27.62;15.42
2011-12-08;27.26;15.01
2011-12-09;27.07;14.99
2011-12-12;27.04;14.67
2011-12-13;27.14;14.64
2011-12-14;27.66;14.76
2011-12-15;27.78;14.93
2011-12-16;28.04;15.11
2011-12-19;28.43;15.22
2011-12-20;28.52;15.48
2011-12-21;28.8;15.52
2011-12-22;29.12;15.72
2011-12-23;29.12;15.66
2011-12-26;28.87;15.53
2011-12-27;29.69;15.95
2011-12-28;29.69;15.84
2011-12-29;29.87;15.98
2012-01-02;29.87;15.97
2012-01-03;30.32;16.57
2012-01-04;30.64;16.75
2012-01-05;30.95;16.84
2012-01-06;30.93;16.68
2012-01-09;30.93;16.83
2012-01-10;31.15;17.28
2012-01-11;31.36;17.41
2012-01-12;31.49;17.64
2012-01-13;31.53;17.59
2012-01-16;31.43;17.61
2012-01-17;31.31;17.62
2012-01-18;31.19;17.67
2012-01-19;31.21;17.67
2012-01-20;31.39;17.85
